"","X","Index","CIK","Locations","URL","Year","IsSecrecyHaven","SecHavenScore","SecrecyHavenStatus","TaxHeavenStaus"
"447",447,452,101829,"Michigan",57,2018,0,NA,0,0
"448",448,453,101829,"Delaware",57,2018,0,NA,0,0
"449",449,454,101829,"Cayman Islands",57,2018,1,72.3,1,1
"450",450,455,101829,"Poland",57,2018,1,57.4,0,0
"451",451,456,101829,"Netherlands",57,2018,1,66,1,0
"452",452,457,101829,"Italy",57,2018,1,49.5,0,0
"453",453,458,101829,"France",57,2018,1,51.7,0,0
"454",454,459,101829,"Luxembourg",57,2018,1,58.2,0,1
"455",455,460,101829,"New York",57,2018,0,NA,0,0
"456",456,461,101829,"England",57,2018,0,NA,0,0
"457",457,462,101829,"Hong Kong",57,2018,1,71.1,1,1
"458",458,463,101829,"Germany",57,2018,1,59.1,0,0
"459",459,464,101829,"Belgium",57,2018,1,44,0,0
"460",460,465,101829,"Ireland",57,2018,1,50.7,0,1
"461",461,466,101829,"Singapore",57,2018,1,67.1,1,1
"462",462,467,101829,"Spain",57,2018,1,47.7,0,0
"463",463,468,101829,"Israel",57,2018,1,63.3,1,0
"464",464,469,101829,"Mexico",57,2018,1,54.4,0,0
"465",465,470,101829,"Minnesota",57,2018,0,NA,0,0
"466",466,471,101829,"Brazil",57,2018,1,49,0,0
"467",467,472,101829,"China",57,2018,1,60.1,1,0
"468",468,473,101829,"Saudi Arabia",57,2018,1,69.9,1,0
"469",469,474,101829,"Japan",57,2018,1,60.5,1,0
"470",470,475,101829,"Jersey",57,2018,1,65.5,1,1
"471",471,476,101829,"Korea",57,2018,1,59,0,0
"472",472,478,1018399,"Delaware",58,2018,0,NA,0,0
"473",473,479,1018724,"Delaware",59,2018,0,NA,0,0
"474",474,480,1018724,"Nevada",59,2018,0,NA,0,0
"475",475,481,1018724,"Luxembourg",59,2018,1,58.2,0,1
"476",476,483,1019737,"Illinois",60,2018,0,NA,0,0
"477",477,484,1019737,"India",60,2018,1,51.9,0,0
"478",478,485,1019737,"Delaware",60,2018,0,NA,0,0
"479",479,486,1019737,"Singapore",60,2018,1,67.1,1,1
"480",480,487,1019737,"Hong Kong",60,2018,1,71.1,1,1
"481",481,488,1019737,"United Kingdom",60,2018,1,42.4,0,0
"482",482,489,1019737,"Canada",60,2018,1,54.8,0,0
"483",483,490,1019737,"Germany",60,2018,1,59.1,0,0
"484",484,491,1019737,"Netherlands",60,2018,1,66,1,0
"485",485,492,1019849,"Delaware",61,2018,0,NA,0,0
"486",486,493,1019849,"England",61,2018,0,NA,0,0
"487",487,494,1019849,"Italy",61,2018,1,49.5,0,0
"488",488,495,1019849,"Germany",61,2018,1,59.1,0,0
"489",489,496,1019849,"Jersey",61,2018,1,65.5,1,1
"490",490,497,1019849,"New Zealand",61,2018,1,56.2,0,0
"491",491,498,1019849,"Ohio",61,2018,0,NA,0,0
"492",492,499,1019849,"Nevada",61,2018,0,NA,0,0
"493",493,500,1019849,"India",61,2018,1,51.9,0,0
"494",494,501,1019849,"United States ",61,2018,0,59.8,0,0
"495",495,502,1019849,"United Kingdom",61,2018,1,42.4,0,0
"496",496,503,1019849,"Canada",61,2018,1,54.8,0,0
"497",497,504,1019849,"Florida",61,2018,0,NA,0,0
"498",498,505,1019849,"Puerto Rico",61,2018,1,77.2,1,0
"499",499,506,1019849,"Spain",61,2018,1,47.7,0,0
"500",500,507,1019849,"Ireland",61,2018,1,50.7,0,1
"501",501,508,1020569,"New Zealand",63,2018,1,56.2,0,0
"502",502,509,1020569,"Norway",63,2018,1,51.6,0,0
"503",503,510,1020569,"Peru",63,2018,0,NA,0,0
"504",504,511,1020569,"Philippines",63,2018,1,65.4,1,0
"505",505,512,1020569,"Poland",63,2018,1,57.4,0,0
"506",506,513,1020569,"Puerto Rico",63,2018,1,77.2,1,0
"507",507,514,1020569,"Serbia",63,2018,0,NA,0,0
"508",508,515,1020569,"Singapore",63,2018,1,67.1,1,1
"509",509,516,1020569,"Slovakia",63,2018,1,54.9,0,0
"510",510,517,1020569,"Africa",63,2018,0,NA,0,0
"511",511,518,1020569,"South Korea",63,2018,1,59,0,0
"512",512,519,1020569,"Spain",63,2018,1,47.7,0,0
"513",513,520,1020569,"Sweden",63,2018,1,45.5,0,0
"514",514,521,1020569,"Switzerland",63,2018,1,76.5,1,1
"515",515,522,1020569,"Taiwan",63,2018,1,75.8,1,0
"516",516,523,1020569,"Thailand",63,2018,1,79.9,1,0
"517",517,524,1020569,"Turkey",63,2018,1,68,1,0
"518",518,525,1020569,"United Arab Emirates",63,2018,0,NA,0,0
"519",519,526,1020569,"United Kingdom",63,2018,1,42.4,0,0
"520",520,527,1020569,"Belgium",63,2018,1,44,0,0
"521",521,528,1020569,"France",63,2018,1,51.7,0,0
"522",522,529,1020569,"Us",63,2018,1,59.8,0,0
"523",523,530,1020569,"Argentina",63,2018,0,NA,0,0
"524",524,531,1020569,"Brazil",63,2018,1,49,0,0
"525",525,532,1020569,"Canada",63,2018,1,54.8,0,0
"526",526,533,1020569,"Chile",63,2018,1,61.6,1,0
"527",527,534,1020569,"China",63,2018,1,60.1,1,0
"528",528,535,1020569,"Colombia",63,2018,0,NA,0,0
"529",529,536,1020569,"Czech Republic",63,2018,1,52.9,0,0
"530",530,537,1020569,"Denmark",63,2018,1,52.5,0,0
"531",531,538,1020569,"Estonia",63,2018,1,50.9,0,0
"532",532,539,1020569,"Finland",63,2018,1,52.7,0,0
"533",533,540,1020569,"Germany",63,2018,1,59.1,0,0
"534",534,541,1020569,"Gibraltar",63,2018,1,70.8,1,1
"535",535,542,1020569,"Greece",63,2018,1,57.9,0,0
"536",536,543,1020569,"Hong Kong",63,2018,1,71.1,1,1
"537",537,544,1020569,"Asia",63,2018,0,NA,0,0
"538",538,545,1020569,"Hungary",63,2018,1,54.7,0,0
"539",539,546,1020569,"India",63,2018,1,51.9,0,0
"540",540,547,1020569,"Indonesia",63,2018,1,61.5,1,0
"541",541,548,1020569,"Ireland",63,2018,1,50.7,0,1
"542",542,549,1020569,"Italy",63,2018,1,49.5,0,0
"543",543,550,1020569,"Jersey",63,2018,1,65.5,1,1
"544",544,551,1020569,"Latvia",63,2018,1,57.4,0,1
"545",545,552,1020569,"Lesotho",63,2018,0,NA,0,0
"546",546,553,1020569,"Lithuania",63,2018,1,46.8,0,0
"547",547,554,1020569,"Luxembourg",63,2018,1,58.2,0,1
"548",548,555,1020569,"Macau",63,2018,0,NA,0,1
"549",549,556,1020569,"Malaysia",63,2018,0,NA,0,0
"550",550,557,1020569,"Mexico",63,2018,1,54.4,0,0
"551",551,558,1020569,"Netherlands",63,2018,1,66,1,0
"552",552,559,1021270,"Minnesota",64,2018,0,NA,0,0
"553",553,561,1021604,"Israel",65,2018,1,63.3,1,0
"554",554,562,1021604,"Delaware",65,2018,0,NA,0,0
"555",555,563,1021604,"Africa",65,2018,0,NA,0,0
"556",556,564,1021604,"Poland",65,2018,1,57.4,0,0
"557",557,565,1021635,"Oklahoma",66,2018,0,NA,0,0
"558",558,566,1021635,"Delaware",66,2018,0,NA,0,0
"559",559,567,1021860,"America",67,2018,1,59.8,0,0
"560",560,568,1021860,"Venezuela",67,2018,1,68.5,1,0
"561",561,569,1021860,"Europe",67,2018,0,NA,0,0
"562",562,570,1021860,"Netherlands",67,2018,1,66,1,0
"563",563,571,1021860,"Jersey",67,2018,1,65.5,1,1
"564",564,572,1021860,"Us",67,2018,1,59.8,0,0
"565",565,573,1021860,"Singapore",67,2018,1,67.1,1,1
"566",566,574,1021860,"Mexico",67,2018,1,54.4,0,0
"567",567,575,1021860,"China",67,2018,1,60.1,1,0
"568",568,576,1021860,"Norway",67,2018,1,51.6,0,0
"569",569,577,1021860,"United Kingdom",67,2018,1,42.4,0,0
"570",570,578,1021860,"France",67,2018,1,51.7,0,0
"571",571,579,1021860,"Cayman Islands",67,2018,1,72.3,1,1
"572",572,580,1021860,"New Zealand",67,2018,1,56.2,0,0
"573",573,581,1021860,"Argentina",67,2018,0,NA,0,0
"574",574,583,1021860,"Algeria",67,2018,0,NA,0,0
"575",575,584,1021860,"Canada",67,2018,1,54.8,0,0
"576",576,585,1021860,"Thailand",67,2018,1,79.9,1,0
"577",577,586,1021860,"United Arab Emirates",67,2018,0,NA,0,0
"578",578,587,1021860,"Bahrain",67,2018,1,77.8,1,1
"579",579,588,1021860,"Belgium",67,2018,1,44,0,0
"580",580,589,1021860,"Bolivia",67,2018,1,80.4,1,0
"581",581,590,1021860,"Chile",67,2018,1,61.6,1,0
"582",582,591,1021860,"Denmark",67,2018,1,52.5,0,0
"583",583,592,1021860,"Brazil",67,2018,1,49,0,0
"584",584,593,1021860,"Egypt",67,2018,0,NA,0,0
"585",585,594,1021860,"Guatemala",67,2018,1,73.1,1,0
"586",586,595,1021860,"Hungary",67,2018,1,54.7,0,0
"587",587,596,1021860,"Korea",67,2018,1,59,0,0
"588",588,597,1021860,"Peru",67,2018,0,NA,0,0
"589",589,598,1021860,"Poland",67,2018,1,57.4,0,0
"590",590,599,1021860,"Angola",67,2018,0,NA,0,0
"591",591,600,1021860,"Barbados",67,2018,1,73.9,1,1
"592",592,601,1021860,"Malaysia",67,2018,0,NA,0,0
"593",593,602,1021860,"Azerbaijan",67,2018,0,NA,0,0
"594",594,603,1021860,"Colombia",67,2018,0,NA,0,0
"595",595,604,1021860,"Congo",67,2018,0,NA,0,0
"596",596,605,1021860,"Ecuador",67,2018,0,NA,0,0
"597",597,606,1021860,"Germany",67,2018,1,59.1,0,0
"598",598,607,1021860,"Italy",67,2018,1,49.5,0,0
"599",599,608,1021860,"Kazakhstan",67,2018,0,NA,0,0
"600",600,610,1021860,"Gabon",67,2018,0,NA,0,0
"601",601,611,1021860,"Ghana",67,2018,1,61.8,1,0
"602",602,612,1021860,"India",67,2018,1,51.9,0,0
"603",603,613,1021860,"Kenya",67,2018,1,80.1,1,0
"604",604,614,1021860,"Mozambique",67,2018,0,NA,0,0
"605",605,615,1021860,"Namibia",67,2018,0,NA,0,0
"606",606,616,1021860,"Niger",67,2018,0,NA,0,0
"607",607,617,1021860,"Africa",67,2018,0,NA,0,0
"608",608,618,1021860,"Tanzania",67,2018,1,73.4,1,0
"609",609,619,1021860,"Turkey",67,2018,1,68,1,0
"610",610,620,1021860,"Arabia",67,2018,0,NA,0,0
"611",611,621,1021860,"Indonesia",67,2018,1,61.5,1,0
"612",612,622,1021860,"Indonesia",67,2018,0,NA,0,0
"613",613,623,1021860,"Uk",67,2018,1,42.4,0,0
"614",614,624,1021860,"Cameroon",67,2018,0,NA,0,0
"615",615,625,1021860,"Trinidad and Tobago",67,2018,1,65.3,1,0
"616",616,626,1021860,"Tunisia",67,2018,0,NA,0,0
"617",617,627,1021860,"Bermuda",67,2018,1,73.1,1,1
"618",618,628,1021860,"Oman",67,2018,0,NA,0,0
"619",619,629,1021860,"Switzerland",67,2018,1,76.5,1,1
"620",620,630,1021860,"Czech Republic",67,2018,1,52.9,0,0
"621",621,631,1022079,"India",68,2018,1,51.9,0,0
"622",622,632,1022079,"Wisconsin",68,2018,0,NA,0,0
"623",623,633,1022079,"Puerto Rico",68,2018,1,77.2,1,0
"624",624,634,1022079,"Brazil",68,2018,1,49,0,0
"625",625,635,1022079,"Ireland",68,2018,1,50.7,0,1
"626",626,636,1022079,"Uk",68,2018,1,42.4,0,0
"627",627,637,1022079,"China",68,2018,1,60.1,1,0
"628",628,638,1022079,"Kansas",68,2018,0,NA,0,0
"629",629,639,1022079,"Ohio",68,2018,0,NA,0,0
"630",630,640,1022079,"America",68,2018,1,59.8,0,0
"631",631,641,1022079,"Oklahoma",68,2018,0,NA,0,0
"632",632,643,1022079,"Luxembourg",68,2018,1,58.2,0,1
"633",633,644,1022079,"Mexico",68,2018,1,54.4,0,0
"634",634,645,1022079,"Pennsylvania",68,2018,0,NA,0,0
"635",635,646,1022079,"Nevada",68,2018,0,NA,0,0
"636",636,647,1022079,"Canada",68,2018,1,54.8,0,0
"637",637,648,1022079,"Florida",68,2018,0,NA,0,0
"638",638,649,1022079,"Kentucky",68,2018,0,NA,0,0
"639",639,650,1022079,"Texas",68,2018,0,NA,0,0
"640",640,651,1022079,"Us",68,2018,1,59.8,0,0
"641",641,652,1022079,"England",68,2018,0,NA,0,0
"642",642,653,1022079,"Georgia",68,2018,1,NA,0,0
"643",643,653,1022079,"Georgia",68,2018,1,NA,0,0
"644",644,655,1022079,"Colorado",68,2018,0,NA,0,0
"645",645,656,102212,"Delaware",69,2018,0,NA,0,0
"646",646,657,102212,"Pennsylvania",69,2018,0,NA,0,0
"647",647,658,1022321,"Delaware",70,2018,0,NA,0,0
"648",648,659,1022321,"Alabama",70,2018,0,NA,0,0
"649",649,660,1022321,"Texas",70,2018,0,NA,0,0
"650",650,661,1022321,"Louisiana",70,2018,0,NA,0,0
"651",651,662,1022344,"Delaware",71,2018,0,NA,0,0
"652",652,663,1022344,"Luxembourg",71,2018,1,58.2,0,1
"653",653,664,1022344,"Illinois",71,2018,0,NA,0,0
"654",654,665,1022344,"Texas",71,2018,0,NA,0,0
"655",655,666,1022344,"Pennsylvania",71,2018,0,NA,0,0
"656",656,668,1022652,"Canada",73,2018,1,54.8,0,0
"657",657,669,1022652,"Delaware",73,2018,0,NA,0,0
"658",658,670,1022652,"Oregon",73,2018,0,NA,0,0
"659",659,671,1022652,"Africa",73,2018,0,NA,0,0
"660",660,672,1022652,"United Kingdom",73,2018,1,42.4,0,0
"661",661,673,1022652,"Ireland",73,2018,1,50.7,0,1
"662",662,674,1022652,"Germany",73,2018,1,59.1,0,0
"663",663,675,1022652,"Netherlands",73,2018,1,66,1,0
"664",664,676,1022652,"Poland",73,2018,1,57.4,0,0
"665",665,677,1022652,"New Zealand",73,2018,1,56.2,0,0
"666",666,678,1022652,"Malaysia",73,2018,0,NA,0,0
"667",667,679,1022652,"Belgium",73,2018,1,44,0,0
"668",668,680,1022652,"France",73,2018,1,51.7,0,0
"669",669,681,1022652,"Italy",73,2018,1,49.5,0,0
"670",670,682,1022652,"Hong Kong",73,2018,1,71.1,1,1
"671",671,683,1022652,"China",73,2018,1,60.1,1,0
"672",672,684,1022671,"India",74,2018,1,51.9,0,0
"673",673,685,1022671,"Delaware",74,2018,0,NA,0,0
"674",674,686,1022671,"Alabama",74,2018,0,NA,0,0
"675",675,688,1022671,"Michigan",74,2018,0,NA,0,0
"676",676,689,1023024,"Delaware",75,2018,0,NA,0,0
"677",677,690,1023128,"Us",76,2018,1,59.8,0,0
"678",678,691,1023128,"California",76,2018,0,NA,0,0
"679",679,692,1023128,"Jersey",76,2018,1,65.5,1,1
"680",680,693,1023128,"Mexico",76,2018,1,54.4,0,0
"681",681,694,1023128,"New York",76,2018,0,NA,0,0
"682",682,695,1023128,"North Dakota",76,2018,0,NA,0,0
"683",683,696,1023128,"Oregon",76,2018,0,NA,0,0
"684",684,697,1023128,"Pennsylvania",76,2018,0,NA,0,0
"685",685,698,1023128,"Alaska",76,2018,1,NA,0,0
"686",686,699,1023128,"South Dakota",76,2018,0,NA,0,0
"687",687,700,1023128,"Texas",76,2018,0,NA,0,0
"688",688,701,1023128,"America",76,2018,1,59.8,0,0
"689",689,702,1023128,"Vermont",76,2018,0,NA,0,0
"690",690,703,1023128,"Washington",76,2018,0,NA,0,0
"691",691,704,1023128,"Wyoming",76,2018,0,NA,0,0
"692",692,705,1023128,"Delaware",76,2018,0,NA,0,0
"693",693,706,1023128,"Hawaii",76,2018,0,NA,0,0
"694",694,707,1023128,"Idaho",76,2018,0,NA,0,0
"695",695,708,1023128,"Iowa",76,2018,0,NA,0,0
"696",696,709,1023128,"Europe",76,2018,0,NA,0,0
"697",697,710,1023128,"Montana",76,2018,0,NA,0,0
"698",698,711,1023128,"Nevada",76,2018,0,NA,0,0
"699",699,712,1023364,"Delaware",77,2018,0,NA,0,0
"700",700,713,1023364,"California",77,2018,0,NA,0,0
"701",701,714,1023364,"Guatemala",77,2018,1,73.1,1,0
"702",702,715,1023860,"Jersey",78,2018,1,65.5,1,1
"703",703,716,1023994,"Delaware",79,2018,0,NA,0,0
"704",704,717,1024126,"Mississippi",80,2018,0,NA,0,0
"705",705,718,1024126,"Ireland",80,2018,1,50.7,0,1
"706",706,719,1024126,"Delaware",80,2018,0,NA,0,0
"707",707,720,1024126,"Louisiana",80,2018,0,NA,0,0
"708",708,721,1024126,"Texas",80,2018,0,NA,0,0
"709",709,722,1024725,"United Kingdom",81,2018,1,42.4,0,0
"710",710,723,1024725,"Mexico",81,2018,1,54.4,0,0
"711",711,724,1024725,"Africa",81,2018,0,NA,0,0
"712",712,725,1024725,"Poland",81,2018,1,57.4,0,0
"713",713,726,1024725,"China",81,2018,1,60.1,1,0
"714",714,727,1024725,"Sweden",81,2018,1,45.5,0,0
"715",715,728,1024725,"Germany",81,2018,1,59.1,0,0
"716",716,729,1024725,"Delaware",81,2018,0,NA,0,0
"717",717,730,1024725,"Italy",81,2018,1,49.5,0,0
"718",718,731,1024725,"Argentina",81,2018,0,NA,0,0
"719",719,732,1024725,"Denmark",81,2018,1,52.5,0,0
"720",720,733,1024725,"France",81,2018,1,51.7,0,0
"721",721,734,1024725,"Turkey",81,2018,1,68,1,0
"722",722,735,1024725,"Czech Republic",81,2018,1,52.9,0,0
"723",723,736,1024725,"Belgium",81,2018,1,44,0,0
"724",724,737,1024725,"New Zealand",81,2018,1,56.2,0,0
"725",725,738,1024725,"Brazil",81,2018,1,49,0,0
"726",726,739,1024725,"Jamaica",81,2018,0,NA,0,0
"727",727,740,1024725,"Spain",81,2018,1,47.7,0,0
"728",728,741,1024725,"Illinois",81,2018,0,NA,0,0
"729",729,742,1024725,"Nevada",81,2018,0,NA,0,0
"730",730,743,1024725,"India",81,2018,1,51.9,0,0
"731",731,744,1024725,"Netherlands",81,2018,1,66,1,0
"732",732,745,1024725,"Portugal",81,2018,0,NA,0,0
"733",733,746,1024725,"Thailand",81,2018,1,79.9,1,0
"734",734,747,1024725,"Canada",81,2018,1,54.8,0,0
"735",735,748,1024725,"Luxembourg",81,2018,1,58.2,0,1
"736",736,749,1024725,"Hong Kong",81,2018,1,71.1,1,1
"737",737,750,1024725,"Hungary",81,2018,1,54.7,0,0
"738",738,751,1024725,"Japan",81,2018,1,60.5,1,0
"739",739,752,1024725,"Korea",81,2018,1,59,0,0
"740",740,753,1024725,"California",81,2018,0,NA,0,0
"741",741,755,1024795,"China",82,2018,1,60.1,1,0
"742",742,756,1024795,"England",82,2018,0,NA,0,0
"743",743,757,1024795,"Germany",82,2018,1,59.1,0,0
"744",744,758,1024795,"Korea",82,2018,1,59,0,0
"745",745,759,1024795,"Oklahoma",82,2018,0,NA,0,0
"746",746,760,1024795,"United Kingdom",82,2018,1,42.4,0,0
"747",747,761,1024795,"India",82,2018,1,51.9,0,0
"748",748,762,1025362,"Canada",83,2018,1,54.8,0,0
"749",749,763,1025362,"United States ",83,2018,0,59.8,0,0
"750",750,764,1025378,"Delaware",84,2018,0,NA,0,0
"751",751,765,1025378,"Maryland",84,2018,0,NA,0,0
"752",752,766,1025378,"Germany",84,2018,1,59.1,0,0
"753",753,767,1025378,"California",84,2018,0,NA,0,0
"754",754,768,1025378,"Pennsylvania",84,2018,0,NA,0,0
"755",755,769,1025378,"Belgium",84,2018,1,44,0,0
"756",756,770,1025378,"Poland",84,2018,1,57.4,0,0
"757",757,771,1025378,"Netherlands",84,2018,1,66,1,0
"758",758,772,1025378,"Norway",84,2018,1,51.6,0,0
"759",759,773,1025378,"Canada",84,2018,1,54.8,0,0
"760",760,774,1025378,"Spain",84,2018,1,47.7,0,0
"761",761,775,1025378,"Texas",84,2018,0,NA,0,0
"762",762,776,1025378,"Luxembourg",84,2018,1,58.2,0,1
"763",763,777,1025378,"Tennessee",84,2018,0,NA,0,0
"764",764,778,1025378,"Florida",84,2018,0,NA,0,0
"765",765,779,1025378,"France",84,2018,1,51.7,0,0
"766",766,780,1025378,"Wisconsin",84,2018,0,NA,0,0
"767",767,781,1025378,"Illinois",84,2018,0,NA,0,0
"768",768,782,1025378,"Sweden",84,2018,1,45.5,0,0
"769",769,783,1025378,"Thailand",84,2018,1,79.9,1,0
"770",770,784,1025378,"United Kingdom",84,2018,1,42.4,0,0
"771",771,785,1025378,"Hungary",84,2018,1,54.7,0,0
"772",772,786,1025378,"Hong Kong",84,2018,1,71.1,1,1
"773",773,787,1025378,"Mexico",84,2018,1,54.4,0,0
"774",774,788,10254,"Texas",85,2018,0,NA,0,0
"775",775,789,10254,"Delaware",85,2018,0,NA,0,0
"776",776,790,10254,"Canada",85,2018,1,54.8,0,0
"777",777,791,10254,"Utah",85,2018,0,NA,0,0
"778",778,792,1025835,"Delaware",86,2018,0,NA,0,0
"779",779,793,1025835,"Missouri",86,2018,0,NA,0,0
"780",780,794,1025996,"Delaware",87,2018,0,NA,0,0
"781",781,795,1025996,"California",87,2018,0,NA,0,0
"782",782,796,102729,"Delaware",88,2018,0,NA,0,0
"783",783,797,102729,"Canada",88,2018,1,54.8,0,0
"784",784,798,102729,"United Kingdom",88,2018,1,42.4,0,0
"785",785,799,102729,"Finland",88,2018,1,52.7,0,0
"786",786,800,102729,"Estonia",88,2018,1,50.9,0,0
"787",787,801,102729,"Africa",88,2018,0,NA,0,0
"788",788,802,102729,"South Dakota",88,2018,0,NA,0,0
"789",789,803,102729,"France",88,2018,1,51.7,0,0
"790",790,804,102729,"Texas",88,2018,0,NA,0,0
"791",791,805,102729,"Brazil",88,2018,1,49,0,0
"792",792,806,102729,"India",88,2018,1,51.9,0,0
"793",793,807,102729,"United Arab Emirates",88,2018,0,NA,0,0
"794",794,808,102729,"Mexico",88,2018,1,54.4,0,0
"795",795,809,102729,"Netherlands",88,2018,1,66,1,0
"796",796,810,102729,"Poland",88,2018,1,57.4,0,0
"797",797,811,102729,"Spain",88,2018,1,47.7,0,0
"798",798,812,102729,"Denmark",88,2018,1,52.5,0,0
"799",799,813,102729,"Morocco",88,2018,0,NA,0,0
"800",800,814,102729,"Singapore",88,2018,1,67.1,1,1
"801",801,815,102729,"New Jersey",88,2018,0,NA,0,0
"802",802,816,102729,"Washington",88,2018,0,NA,0,0
"803",803,817,102729,"New Zealand",88,2018,1,56.2,0,0
"804",804,818,102752,"Texas",89,2018,0,NA,0,0
"805",805,819,102752,"Maryland",89,2018,0,NA,0,0
"806",806,820,102752,"Hawaii",89,2018,0,NA,0,0
"807",807,821,102752,"Pennsylvania",89,2018,0,NA,0,0
"808",808,822,102752,"Delaware",89,2018,0,NA,0,0
"809",809,823,102752,"Florida",89,2018,0,NA,0,0
"810",810,824,102752,"Kansas",89,2018,0,NA,0,0
"811",811,825,1027884,"Africa",90,2018,0,NA,0,0
"812",812,826,1027884,"Ireland",90,2018,1,50.7,0,1
"813",813,827,1027884,"United Kingdom",90,2018,1,42.4,0,0
"814",814,828,1027884,"Malaysia",90,2018,0,NA,0,0
"815",815,829,1027884,"Chile",90,2018,1,61.6,1,0
"816",816,830,1027884,"Netherlands",90,2018,1,66,1,0
"817",817,831,1027884,"Germany",90,2018,1,59.1,0,0
"818",818,832,1027884,"Czech Republic",90,2018,1,52.9,0,0
"819",819,833,1027884,"Singapore",90,2018,1,67.1,1,1
"820",820,834,1027884,"Mozambique",90,2018,0,NA,0,0
"821",821,835,1027884,"Peru",90,2018,0,NA,0,0
"822",822,836,1027884,"Philippines",90,2018,1,65.4,1,0
"823",823,837,1027884,"Canada",90,2018,1,54.8,0,0
"824",824,838,1027884,"Indonesia",90,2018,1,61.5,1,0
"825",825,839,1027884,"Liechtenstein",90,2018,1,78.3,1,1
"826",826,840,1027884,"Hungary",90,2018,1,54.7,0,0
"827",827,841,1027884,"Delaware",90,2018,0,NA,0,0
"828",828,842,1027884,"Texas",90,2018,0,NA,0,0
"829",829,843,1027884,"Louisiana",90,2018,0,NA,0,0
"830",830,844,1027884,"Illinois",90,2018,0,NA,0,0
"831",831,845,1027884,"Saudi Arabia",90,2018,1,69.9,1,0
"832",832,846,1028954,"Jersey",91,2018,1,65.5,1,1
"833",833,847,1028954,"New York",91,2018,0,NA,0,0
"834",834,848,1029199,"Belgium",92,2018,1,44,0,0
"835",835,849,1029199,"United Kingdom",92,2018,1,42.4,0,0
"836",836,850,1029199,"Kansas",92,2018,0,NA,0,0
"837",837,851,1029199,"California",92,2018,0,NA,0,0
"838",838,852,1029199,"Delaware",92,2018,0,NA,0,0
"839",839,853,1029199,"Arkansas",92,2018,0,NA,0,0
"840",840,854,1029199,"Brazil",92,2018,1,49,0,0
"841",841,855,1029199,"New York",92,2018,0,NA,0,0
"842",842,856,1029199,"Bangladesh",92,2018,0,NA,0,0
"843",843,857,1029199,"Asia",92,2018,0,NA,0,0
"844",844,858,1029199,"France",92,2018,1,51.7,0,0
"845",845,859,1029199,"Germany",92,2018,1,59.1,0,0
"846",846,860,1029199,"Bulgaria",92,2018,1,54.2,0,0
"847",847,861,1029199,"Ireland",92,2018,1,50.7,0,1
"848",848,862,1029199,"Italy",92,2018,1,49.5,0,0
"849",849,863,1029199,"Japan",92,2018,1,60.5,1,0
"850",850,864,1029199,"Netherlands",92,2018,1,66,1,0
"851",851,865,1029199,"Pakistan",92,2018,0,NA,0,0
"852",852,866,1029199,"Portugal",92,2018,0,NA,0,0
"853",853,867,1029199,"Spain",92,2018,1,47.7,0,0
"854",854,868,1029199,"Canada",92,2018,1,54.8,0,0
"855",855,869,1029199,"Chile",92,2018,1,61.6,1,0
"856",856,870,1029199,"China",92,2018,1,60.1,1,0
"857",857,871,1029199,"Czech Republic",92,2018,1,52.9,0,0
"858",858,872,1029199,"Denmark",92,2018,1,52.5,0,0
"859",859,873,1029199,"Dominica",92,2018,1,77.3,1,1
"860",860,874,1029199,"Egypt",92,2018,0,NA,0,0
"861",861,875,1029199,"Greece",92,2018,1,57.9,0,0
"862",862,876,1029199,"Hong Kong",92,2018,1,71.1,1,1
"863",863,877,1029199,"Hungary",92,2018,1,54.7,0,0
"864",864,878,1029199,"Australia",92,2018,1,51.2,0,0
"865",865,879,1029199,"India",92,2018,1,51.9,0,0
"866",866,880,1029199,"Isle of Man",92,2018,1,63.6,1,1
"867",867,881,1029199,"Korea",92,2018,1,59,0,0
"868",868,882,1029199,"Malaysia",92,2018,0,NA,0,0
"869",869,883,1029199,"Mexico",92,2018,1,54.4,0,0
"870",870,884,1029199,"New Zealand",92,2018,1,56.2,0,0
"871",871,885,1029199,"Norway",92,2018,1,51.6,0,0
"872",872,886,1029199,"Philippines",92,2018,1,65.4,1,0
"873",873,887,1029199,"Poland",92,2018,1,57.4,0,0
"874",874,888,1029199,"Puerto Rico",92,2018,1,77.2,1,0
"875",875,889,1029199,"Serbia",92,2018,0,NA,0,0
"876",876,890,1029199,"Singapore",92,2018,1,67.1,1,1
"877",877,891,1029199,"Slovakia",92,2018,1,54.9,0,0
